,article,cateogry ID,FP/FN/TP/TN
2745,57373,No Mapping,TN
2746,57378,No Mapping,TN
2747,57382,No Mapping,TN
2748,57380,No Mapping,TN
2749,39167,No Mapping,TN
2750,38952,No Mapping,TN
2751,71344,No Mapping,TN
2752,71345,No Mapping,TN
2753,47403,No Mapping,TN
2754,80103,No Mapping,TN
2755,25227,No Mapping,TN
2756,26536,No Mapping,TN
2757,57364,No Mapping,TN
2758,35347,No Mapping,TN
2759,80098,No Mapping,TN
2760,35776,No Mapping,TN
2761,80097,No Mapping,TN
2762,57365,No Mapping,TN
2763,47078,No Mapping,TN
2764,80094,No Mapping,TN
2765,80093,No Mapping,TN
2766,36650,No Mapping,TN
2767,80092,No Mapping,TN
2768,78170,No Mapping,TN
2769,47017,No Mapping,TN
2770,71350,No Mapping,TN
2771,36823,No Mapping,TN
2772,46896,No Mapping,TN
2773,71348,No Mapping,TN
2774,37468,No Mapping,TN
2775,71346,No Mapping,TN
2776,78171,No Mapping,TN
2777,217538,No Mapping,TN
2778,110156,No Mapping,TN
2779,217468,No Mapping,TN
2780,217450,No Mapping,TN
2781,217454,No Mapping,TN
2782,217461,No Mapping,TN
2783,217462,No Mapping,TN
2784,217463,No Mapping,TN
2785,217464,No Mapping,TN
2786,217465,No Mapping,TN
2787,217467,No Mapping,TN
2788,217469,No Mapping,TN
2789,214891,No Mapping,TN
2790,217470,No Mapping,TN
2791,217471,No Mapping,TN
2792,217472,No Mapping,TN
2793,217474,No Mapping,TN
2794,217475,No Mapping,TN
2795,217476,No Mapping,TN
2796,217477,No Mapping,TN
2797,217478,No Mapping,TN
2798,217448,No Mapping,TN
2799,217447,No Mapping,TN
2800,217446,No Mapping,TN
2801,217445,No Mapping,TN
2802,214943,No Mapping,TN
2803,214973,No Mapping,TN
2804,217418,No Mapping,TN
2805,217419,No Mapping,TN
2806,217420,No Mapping,TN
2807,217422,No Mapping,TN
2808,217424,No Mapping,TN
2809,217426,No Mapping,TN
2810,217428,No Mapping,TN
2811,217429,No Mapping,TN
2812,217430,No Mapping,TN
2813,217434,No Mapping,TN
2814,217435,No Mapping,TN
2815,217441,No Mapping,TN
2816,217442,No Mapping,TN
2817,217443,No Mapping,TN
2818,217444,No Mapping,TN
2819,217479,No Mapping,TN
2820,217480,No Mapping,TN
2821,217481,No Mapping,TN
2822,217511,No Mapping,TN
2823,217513,No Mapping,TN
2824,217514,No Mapping,TN
2825,217515,No Mapping,TN
2826,217516,No Mapping,TN
2827,217517,No Mapping,TN
2828,217518,No Mapping,TN
2829,217519,No Mapping,TN
2830,217521,No Mapping,TN
2831,217524,No Mapping,TN
2832,217525,No Mapping,TN
2833,217528,No Mapping,TN
2834,217530,No Mapping,TN
2835,217532,No Mapping,TN
2836,217533,No Mapping,TN
2837,217534,No Mapping,TN
2838,217535,No Mapping,TN
2839,217536,No Mapping,TN
2840,217512,No Mapping,TN
2841,217510,No Mapping,TN
2842,217482,No Mapping,TN
2843,217509,No Mapping,TN
2844,217483,No Mapping,TN
2845,217484,No Mapping,TN
2846,217485,No Mapping,TN
2847,217486,No Mapping,TN
2848,217487,No Mapping,TN
2849,217488,No Mapping,TN
2850,217489,No Mapping,TN
2851,217493,No Mapping,TN
2852,217495,No Mapping,TN
2853,217496,No Mapping,TN
2854,217497,No Mapping,TN
2855,217500,No Mapping,TN
2856,217501,No Mapping,TN
2857,217502,No Mapping,TN
2858,217503,No Mapping,TN
2859,217506,No Mapping,TN
2860,217508,No Mapping,TN
2861,214893,No Mapping,TN
2862,214889,No Mapping,TN
2863,110159,No Mapping,TN
2864,139100,No Mapping,TN
2865,135766,No Mapping,TN
2866,135878,No Mapping,TN
2867,136158,No Mapping,TN
2868,136866,No Mapping,TN
2869,137586,No Mapping,TN
2870,138243,No Mapping,TN
2871,217537,No Mapping,TN
2872,138517,No Mapping,TN
2873,139571,No Mapping,TN
2874,214888,No Mapping,TN
2875,139673,No Mapping,TN
2876,139776,No Mapping,TN
2877,140086,No Mapping,TN
2878,140362,No Mapping,TN
2879,141886,No Mapping,TN
2880,142208,No Mapping,TN
2881,142300,No Mapping,TN
2882,151262,No Mapping,TN
2883,135213,No Mapping,TN
2884,134921,No Mapping,TN
2885,134889,No Mapping,TN
2886,120639,No Mapping,TN
2887,110160,No Mapping,TN
2888,110161,No Mapping,TN
2889,110162,No Mapping,TN
2890,110166,No Mapping,TN
2891,110167,No Mapping,TN
2892,110169,No Mapping,TN
2893,110171,No Mapping,TN
2894,110172,No Mapping,TN
2895,110176,No Mapping,TN
2896,120628,No Mapping,TN
2897,120629,No Mapping,TN
2898,120630,No Mapping,TN
2899,120631,No Mapping,TN
2900,120632,No Mapping,TN
2901,120633,No Mapping,TN
2902,120636,No Mapping,TN
2903,120637,No Mapping,TN
2904,151991,No Mapping,TN
2905,152512,No Mapping,TN
2906,152654,No Mapping,TN
2907,172097,No Mapping,TN
2908,172102,No Mapping,TN
2909,172125,No Mapping,TN
2910,190495,No Mapping,TN
2911,190496,No Mapping,TN
2912,190501,No Mapping,TN
2913,190512,No Mapping,TN
2914,190520,No Mapping,TN
2915,190524,No Mapping,TN
2916,190526,No Mapping,TN
2917,214875,No Mapping,TN
2918,214876,No Mapping,TN
2919,214879,No Mapping,TN
2920,214880,No Mapping,TN
2921,214884,No Mapping,TN
2922,214885,No Mapping,TN
2923,214886,No Mapping,TN
2924,214887,No Mapping,TN
2925,172100,No Mapping,TN
2926,172096,No Mapping,TN
2927,152706,No Mapping,TN
2928,172094,No Mapping,TN
2929,156194,No Mapping,TN
2930,156656,No Mapping,TN
2931,156818,No Mapping,TN
2932,157527,No Mapping,TN
2933,158005,No Mapping,TN
2934,172079,No Mapping,TN
2935,172080,No Mapping,TN
2936,172082,No Mapping,TN
2937,172083,No Mapping,TN
2938,172084,No Mapping,TN
2939,172085,No Mapping,TN
2940,172086,No Mapping,TN
2941,172088,No Mapping,TN
2942,172089,No Mapping,TN
2943,172091,No Mapping,TN
2944,172092,No Mapping,TN
2945,172093,No Mapping,TN
2946,138339,No Mapping,TN
2947,21448,Safe space,TP
2948,78169,Safe space,TP
2949,78171,Safe space,TP
2950,44642,Safe space,FP
2951,214889,No Mapping,TN
2952,80092,No Mapping,TN
2953,110169,No Mapping,TN
2954,80109,No Mapping,TN
2955,42951,No Mapping,TN
2956,85805,No Mapping,TN
2957,214876,No Mapping,TN
2958,80107,No Mapping,TN
2959,138517,No Mapping,TN
2960,21511,No Mapping,TN
2961,21474,No Mapping,TN
2962,214887,No Mapping,TN
2963,49198,No Mapping,TN
2964,172080,No Mapping,TN
2965,71345,No Mapping,TN
2966,172087,No Mapping,TN
2967,172093,No Mapping,TN
2968,57369,No Mapping,TN
2969,71342,No Mapping,TN
2970,80110,No Mapping,TN
2971,46560,No Mapping,TN
2972,214895,No Mapping,TN
2973,110175,No Mapping,TN
2974,156818,No Mapping,TN
2975,172092,No Mapping,TN
2976,134545,No Mapping,TN
2977,57410,No Mapping,TN
2978,40617,No Mapping,TN
2979,44040,No Mapping,TN
2980,217440,No Mapping,TN
2981,110135,No Mapping,TN
2982,71348,No Mapping,TN
2983,85802,No Mapping,TN
2984,35723,No Mapping,TN
2985,217469,No Mapping,TN
2986,44928,No Mapping,TN
2987,46896,No Mapping,TN
2988,172100,No Mapping,TN
2989,217483,No Mapping,TN
2990,217523,No Mapping,TN
2991,137143,No Mapping,TN
2992,49614,No Mapping,TN
2993,217532,No Mapping,TN
2994,172084,No Mapping,TN
2995,217468,No Mapping,TN
2996,142033,No Mapping,TN
2997,214894,No Mapping,TN
2998,172096,No Mapping,TN
2999,158005,No Mapping,TN
3000,217518,No Mapping,TN
3001,57365,No Mapping,TN
3002,134921,No Mapping,TN
3003,23888,No Mapping,TN
3004,172086,No Mapping,TN
3005,71341,No Mapping,TN
3006,172083,No Mapping,TN
3007,217467,No Mapping,TN
3008,80105,No Mapping,TN
3009,190522,No Mapping,TN
3010,71349,No Mapping,TN
3011,217465,No Mapping,TN
3012,40543,No Mapping,TN
3013,85804,No Mapping,TN
3014,57360,No Mapping,TN
3015,110127,No Mapping,TN
3016,21413,No Mapping,TN
3017,214934,No Mapping,TN
3018,214885,No Mapping,TN
3019,217471,No Mapping,TN
3020,80108,No Mapping,TN
3021,38658,No Mapping,TN
3022,110146,No Mapping,TN
3023,217475,No Mapping,TN
3024,172095,No Mapping,TN
3025,217501,No Mapping,TN
3026,217531,No Mapping,TN
3027,85793,No Mapping,TN
3028,214877,No Mapping,TN
3029,217538,No Mapping,TN
3030,85880,No Mapping,TN
3031,217504,No Mapping,TN
3032,217497,No Mapping,TN
3033,110139,No Mapping,TN
3034,217495,No Mapping,TN
3035,80111,No Mapping,TN
3036,120629,No Mapping,TN
3037,80112,No Mapping,TN
3038,39167,No Mapping,TN
3039,172081,No Mapping,TN
3040,110166,No Mapping,TN
3041,151832,No Mapping,TN
3042,120630,No Mapping,TN
3043,47017,No Mapping,TN
3044,110165,No Mapping,TN
3045,135213,No Mapping,TN
3046,71337,No Mapping,TN
3047,57366,No Mapping,TN
3048,157295,No Mapping,TN
3049,80102,No Mapping,TN
3050,120632,No Mapping,TN
3051,38952,No Mapping,TN
3052,140086,No Mapping,TN
3053,85797,No Mapping,TN
3054,140496,No Mapping,TN
3055,110162,No Mapping,TN
3056,120631,No Mapping,TN
3057,120638,No Mapping,TN
3058,21502,No Mapping,TN
3059,21454,No Mapping,TN
3060,39516,No Mapping,TN
3061,78170,No Mapping,TN
3062,214891,No Mapping,TN
3063,214886,No Mapping,TN
3064,217428,No Mapping,TN
3065,134825,No Mapping,TN
3066,217435,No Mapping,TN
3067,35776,No Mapping,TN
3068,217466,No Mapping,TN
3069,152706,No Mapping,TN
3070,39730,No Mapping,TN
3071,217436,No Mapping,TN
3072,80101,No Mapping,TN
3073,40754,No Mapping,TN
3074,217454,No Mapping,TN
3075,217446,No Mapping,TN
3076,190512,No Mapping,TN
3077,217452,No Mapping,TN
3078,110144,No Mapping,TN
3079,190528,No Mapping,TN
3080,80099,No Mapping,TN
3081,217516,No Mapping,TN
3082,44993,No Mapping,TN
3083,43849,No Mapping,TN
3084,217481,No Mapping,TN
3085,214893,No Mapping,TN
3086,217420,No Mapping,TN
3087,21485,No Mapping,TN
3088,39232,No Mapping,TN
3089,36650,No Mapping,TN
3090,217484,No Mapping,TN
3091,217486,No Mapping,TN
3092,172079,No Mapping,TN
3093,157527,No Mapping,TN
3094,217441,No Mapping,TN
3095,217442,No Mapping,TN
3096,39520,No Mapping,TN
3097,71335,No Mapping,TN
3098,85801,No Mapping,TN
3099,120634,No Mapping,TN
3100,217529,No Mapping,TN
3101,110156,No Mapping,TN
3102,217434,No Mapping,TN
3103,217453,No Mapping,TN
3104,217499,No Mapping,TN
3105,217494,No Mapping,TN
3106,217419,No Mapping,TN
3107,217422,No Mapping,TN
3108,71339,No Mapping,TN
3109,80097,No Mapping,TN
3110,57380,No Mapping,TN
3111,57382,No Mapping,TN
3112,71338,No Mapping,TN
3113,57385,No Mapping,TN
3114,80100,No Mapping,TN
3115,85803,No Mapping,TN
3116,217512,No Mapping,TN
3117,71336,No Mapping,TN
3118,57418,No Mapping,TN
3119,57441,No Mapping,TN
3120,71340,No Mapping,TN
3121,80104,No Mapping,TN
3122,71344,No Mapping,TN
3123,217511,No Mapping,TN
3124,217510,No Mapping,TN
3125,80096,No Mapping,TN
3126,80094,No Mapping,TN
3127,80106,No Mapping,TN
3128,80093,No Mapping,TN
3129,217505,No Mapping,TN
3130,217502,No Mapping,TN
3131,217506,No Mapping,TN
3132,57379,No Mapping,TN
3133,217500,No Mapping,TN
3134,80103,No Mapping,TN
3135,71350,No Mapping,TN
3136,217507,No Mapping,TN
3137,80113,No Mapping,TN
3138,217496,No Mapping,TN
3139,80098,No Mapping,TN
3140,71346,No Mapping,TN
3141,217509,No Mapping,TN
3142,85798,No Mapping,TN
3143,217503,No Mapping,TN
3144,71343,No Mapping,TN
3145,85799,No Mapping,TN
3146,217508,No Mapping,TN
3147,49480,No Mapping,TN
3148,57378,No Mapping,TN
3149,40854,No Mapping,TN
3150,23884,No Mapping,TN
3151,217533,No Mapping,TN
3152,25225,No Mapping,TN
3153,25226,No Mapping,TN
3154,25227,No Mapping,TN
3155,26536,No Mapping,TN
3156,35347,No Mapping,TN
3157,217530,No Mapping,TN
3158,35996,No Mapping,TN
3159,36823,No Mapping,TN
3160,36979,No Mapping,TN
3161,37252,No Mapping,TN
3162,37468,No Mapping,TN
3163,217528,No Mapping,TN
3164,40608,No Mapping,TN
3165,23878,No Mapping,TN
3166,23877,No Mapping,TN
3167,23872,No Mapping,TN
3168,21504,No Mapping,TN
3169,217536,No Mapping,TN
3170,21455,No Mapping,TN
3171,217535,No Mapping,TN
3172,21489,No Mapping,TN
3173,21499,No Mapping,TN
3174,21500,No Mapping,TN
3175,21506,No Mapping,TN
3176,23811,No Mapping,TN
3177,21508,No Mapping,TN
3178,21509,No Mapping,TN
3179,21510,No Mapping,TN
3180,217534,No Mapping,TN
3181,21512,No Mapping,TN
3182,22918,No Mapping,TN
3183,217526,No Mapping,TN
3184,217525,No Mapping,TN
3185,57377,No Mapping,TN
3186,42970,No Mapping,TN
3187,217517,No Mapping,TN
3188,49416,No Mapping,TN
3189,49458,No Mapping,TN
3190,85806,No Mapping,TN
3191,50026,No Mapping,TN
3192,217515,No Mapping,TN
3193,57362,No Mapping,TN
3194,57364,No Mapping,TN
3195,217514,No Mapping,TN
3196,57368,No Mapping,TN
3197,217513,No Mapping,TN
3198,57372,No Mapping,TN
3199,57373,No Mapping,TN
3200,57375,No Mapping,TN
3201,57376,No Mapping,TN
3202,48914,No Mapping,TN
3203,48823,No Mapping,TN
3204,48813,No Mapping,TN
3205,46175,No Mapping,TN
3206,43318,No Mapping,TN
3207,43447,No Mapping,TN
3208,43672,No Mapping,TN
3209,217524,No Mapping,TN
3210,217522,No Mapping,TN
3211,217521,No Mapping,TN
3212,217520,No Mapping,TN
3213,48785,No Mapping,TN
3214,217519,No Mapping,TN
3215,47078,No Mapping,TN
3216,47403,No Mapping,TN
3217,47979,No Mapping,TN
3218,48306,No Mapping,TN
3219,48388,No Mapping,TN
3220,217493,No Mapping,TN
3221,110152,No Mapping,TN
3222,85807,No Mapping,TN
3223,214879,No Mapping,TN
3224,190496,No Mapping,TN
3225,190500,No Mapping,TN
3226,190501,No Mapping,TN
3227,190517,No Mapping,TN
3228,190518,No Mapping,TN
3229,190519,No Mapping,TN
3230,190520,No Mapping,TN
3231,217462,No Mapping,TN
3232,190524,No Mapping,TN
3233,190525,No Mapping,TN
3234,190526,No Mapping,TN
3235,214874,No Mapping,TN
3236,214875,No Mapping,TN
3237,217461,No Mapping,TN
3238,217460,No Mapping,TN
3239,190495,No Mapping,TN
3240,190494,No Mapping,TN
3241,172125,No Mapping,TN
3242,217472,No Mapping,TN
3243,217474,No Mapping,TN
3244,217473,No Mapping,TN
3245,172088,No Mapping,TN
3246,172089,No Mapping,TN
3247,172090,No Mapping,TN
3248,172091,No Mapping,TN
3249,217470,No Mapping,TN
3250,172102,No Mapping,TN
3251,172094,No Mapping,TN
3252,217464,No Mapping,TN
3253,172097,No Mapping,TN
3254,172098,No Mapping,TN
3255,172099,No Mapping,TN
3256,217463,No Mapping,TN
3257,214878,No Mapping,TN
3258,214880,No Mapping,TN
3259,85810,No Mapping,TN
3260,214883,No Mapping,TN
3261,217429,No Mapping,TN
3262,217430,No Mapping,TN
3263,217431,No Mapping,TN
3264,217432,No Mapping,TN
3265,217433,No Mapping,TN
3266,217437,No Mapping,TN
3267,217438,No Mapping,TN
3268,217439,No Mapping,TN
3269,217443,No Mapping,TN
3270,217444,No Mapping,TN
3271,217445,No Mapping,TN
3272,217447,No Mapping,TN
3273,217448,No Mapping,TN
3274,217449,No Mapping,TN
3275,217450,No Mapping,TN
3276,217427,No Mapping,TN
3277,217426,No Mapping,TN
3278,217425,No Mapping,TN
3279,217456,No Mapping,TN
3280,214884,No Mapping,TN
3281,217459,No Mapping,TN
3282,217458,No Mapping,TN
3283,214888,No Mapping,TN
3284,217457,No Mapping,TN
3285,214892,No Mapping,TN
3286,217455,No Mapping,TN
3287,217424,No Mapping,TN
3288,214943,No Mapping,TN
3289,214973,No Mapping,TN
3290,217417,No Mapping,TN
3291,217418,No Mapping,TN
3292,217421,No Mapping,TN
3293,217423,No Mapping,TN
3294,172085,No Mapping,TN
3295,217476,No Mapping,TN
3296,217477,No Mapping,TN
3297,172082,No Mapping,TN
3298,110155,No Mapping,TN
3299,110157,No Mapping,TN
3300,110159,No Mapping,TN
3301,110160,No Mapping,TN
3302,110161,No Mapping,TN
3303,110164,No Mapping,TN
3304,110167,No Mapping,TN
3305,217488,No Mapping,TN
3306,110171,No Mapping,TN
3307,110172,No Mapping,TN
3308,217487,No Mapping,TN
3309,110176,No Mapping,TN
3310,120628,No Mapping,TN
3311,120633,No Mapping,TN
3312,120635,No Mapping,TN
3313,110154,No Mapping,TN
3314,217451,No Mapping,TN
3315,110151,No Mapping,TN
3316,217491,No Mapping,TN
3317,85825,No Mapping,TN
3318,110126,No Mapping,TN
3319,217492,No Mapping,TN
3320,110129,No Mapping,TN
3321,110131,No Mapping,TN
3322,110133,No Mapping,TN
3323,110137,No Mapping,TN
3324,110150,No Mapping,TN
3325,110141,No Mapping,TN
3326,110143,No Mapping,TN
3327,110145,No Mapping,TN
3328,217489,No Mapping,TN
3329,110147,No Mapping,TN
3330,110149,No Mapping,TN
3331,120636,No Mapping,TN
3332,120637,No Mapping,TN
3333,120639,No Mapping,TN
3334,152654,No Mapping,TN
3335,142300,No Mapping,TN
3336,151262,No Mapping,TN
3337,151598,No Mapping,TN
3338,151991,No Mapping,TN
3339,152264,No Mapping,TN
3340,152512,No Mapping,TN
3341,156194,No Mapping,TN
3342,141886,No Mapping,TN
3343,156656,No Mapping,TN
3344,217480,No Mapping,TN
3345,217479,No Mapping,TN
3346,172077,No Mapping,TN
3347,172078,No Mapping,TN
3348,217478,No Mapping,TN
3349,142208,No Mapping,TN
3350,141701,No Mapping,TN
3351,134889,No Mapping,TN
3352,138243,No Mapping,TN
3353,217485,No Mapping,TN
3354,135766,No Mapping,TN
3355,135878,No Mapping,TN
3356,136158,No Mapping,TN
3357,136866,No Mapping,TN
3358,137586,No Mapping,TN
3359,217537,No Mapping,TN
3360,140362,No Mapping,TN
3361,217482,No Mapping,TN
3362,138709,No Mapping,TN
3363,139100,No Mapping,TN
3364,139571,No Mapping,TN
3365,139673,No Mapping,TN
3366,139776,No Mapping,TN
3367,138339,No Mapping,TN
3368,43447,Lauer debate,TP
3369,138709,Lauer debate,TP
3370,47078,Lauer debate,TP
3371,85799,Lauer debate,FP
3372,135766,No Mapping,TN
3373,71344,No Mapping,TN
3374,38952,No Mapping,TN
3375,48388,No Mapping,TN
3376,57377,No Mapping,TN
3377,80108,No Mapping,TN
3378,80097,No Mapping,TN
3379,80112,No Mapping,TN
3380,43672,No Mapping,TN
3381,80111,No Mapping,TN
3382,40754,No Mapping,TN
3383,110133,No Mapping,TN
3384,49416,No Mapping,TN
3385,120633,No Mapping,TN
3386,42951,No Mapping,TN
3387,85797,No Mapping,TN
3388,48306,No Mapping,TN
3389,190512,No Mapping,TN
3390,35776,No Mapping,TN
3391,172083,No Mapping,TN
3392,85802,No Mapping,TN
3393,35723,No Mapping,TN
3394,46175,No Mapping,TN
3395,142033,No Mapping,TN
3396,85798,No Mapping,TN
3397,138243,No Mapping,TN
3398,85801,No Mapping,TN
3399,48914,No Mapping,TN
3400,71341,No Mapping,TN
3401,47979,No Mapping,TN
3402,214889,No Mapping,TN
3403,214883,No Mapping,TN
3404,23872,No Mapping,TN
3405,217531,No Mapping,TN
3406,110157,No Mapping,TN
3407,85803,No Mapping,TN
3408,48785,No Mapping,TN
3409,71335,No Mapping,TN
3410,110161,No Mapping,TN
3411,214891,No Mapping,TN
3412,120628,No Mapping,TN
3413,110127,No Mapping,TN
3414,23888,No Mapping,TN
3415,44928,No Mapping,TN
3416,151832,No Mapping,TN
3417,21499,No Mapping,TN
3418,214888,No Mapping,TN
3419,36823,No Mapping,TN
3420,57369,No Mapping,TN
3421,214879,No Mapping,TN
3422,39167,No Mapping,TN
3423,37252,No Mapping,TN
3424,142300,No Mapping,TN
3425,214874,No Mapping,TN
3426,43849,No Mapping,TN
3427,49480,No Mapping,TN
3428,172078,No Mapping,TN
3429,80098,No Mapping,TN
3430,110129,No Mapping,TN
3431,110155,No Mapping,TN
3432,217452,No Mapping,TN
3433,71336,No Mapping,TN
3434,21500,No Mapping,TN
3435,110144,No Mapping,TN
3436,49458,No Mapping,TN
3437,217534,No Mapping,TN
3438,57366,No Mapping,TN
3439,110165,No Mapping,TN
3440,217445,No Mapping,TN
3441,120629,No Mapping,TN
3442,36979,No Mapping,TN
3443,214876,No Mapping,TN
3444,38658,No Mapping,TN
3445,71339,No Mapping,TN
3446,40854,No Mapping,TN
3447,57365,No Mapping,TN
3448,217516,No Mapping,TN
3449,217518,No Mapping,TN
3450,217529,No Mapping,TN
3451,47403,No Mapping,TN
3452,71348,No Mapping,TN
3453,217526,No Mapping,TN
3454,36650,No Mapping,TN
3455,26536,No Mapping,TN
3456,214884,No Mapping,TN
3457,214880,No Mapping,TN
3458,85810,No Mapping,TN
3459,44993,No Mapping,TN
3460,23878,No Mapping,TN
3461,120631,No Mapping,TN
3462,40543,No Mapping,TN
3463,172102,No Mapping,TN
3464,217456,No Mapping,TN
3465,142208,No Mapping,TN
3466,172086,No Mapping,TN
3467,172096,No Mapping,TN
3468,217453,No Mapping,TN
3469,110156,No Mapping,TN
3470,78170,No Mapping,TN
3471,39730,No Mapping,TN
3472,49614,No Mapping,TN
3473,217533,No Mapping,TN
3474,214875,No Mapping,TN
3475,25226,No Mapping,TN
3476,217532,No Mapping,TN
3477,35347,No Mapping,TN
3478,137143,No Mapping,TN
3479,139673,No Mapping,TN
3480,217480,No Mapping,TN
3481,57410,No Mapping,TN
3482,37468,No Mapping,TN
3483,217521,No Mapping,TN
3484,217455,No Mapping,TN
3485,120637,No Mapping,TN
3486,217467,No Mapping,TN
3487,80093,No Mapping,TN
3488,217481,No Mapping,TN
3489,140496,No Mapping,TN
3490,217459,No Mapping,TN
3491,217444,No Mapping,TN
3492,217443,No Mapping,TN
3493,110126,No Mapping,TN
3494,110135,No Mapping,TN
3495,217538,No Mapping,TN
3496,214943,No Mapping,TN
3497,80099,No Mapping,TN
3498,217447,No Mapping,TN
3499,217448,No Mapping,TN
3500,44040,No Mapping,TN
3501,217506,No Mapping,TN
3502,138517,No Mapping,TN
3503,57382,No Mapping,TN
3504,135213,No Mapping,TN
3505,214894,No Mapping,TN
3506,172095,No Mapping,TN
3507,217525,No Mapping,TN
3508,110137,No Mapping,TN
3509,156656,No Mapping,TN
3510,217462,No Mapping,TN
3511,217461,No Mapping,TN
3512,46560,No Mapping,TN
3513,217450,No Mapping,TN
3514,80100,No Mapping,TN
3515,110175,No Mapping,TN
3516,217460,No Mapping,TN
3517,217457,No Mapping,TN
3518,217458,No Mapping,TN
3519,21474,No Mapping,TN
3520,217464,No Mapping,TN
3521,214893,No Mapping,TN
3522,217426,No Mapping,TN
3523,217471,No Mapping,TN
3524,217440,No Mapping,TN
3525,217442,No Mapping,TN
3526,217441,No Mapping,TN
3527,48823,No Mapping,TN
3528,217472,No Mapping,TN
3529,23884,No Mapping,TN
3530,49198,No Mapping,TN
3531,217449,No Mapping,TN
3532,217451,No Mapping,TN
3533,217500,No Mapping,TN
3534,172098,No Mapping,TN
3535,217454,No Mapping,TN
3536,217446,No Mapping,TN
3537,110176,No Mapping,TN
3538,80101,No Mapping,TN
3539,217466,No Mapping,TN
3540,110172,No Mapping,TN
3541,110141,No Mapping,TN
3542,110139,No Mapping,TN
3543,217470,No Mapping,TN
3544,110159,No Mapping,TN
3545,80107,No Mapping,TN
3546,110171,No Mapping,TN
3547,217423,No Mapping,TN
3548,85793,No Mapping,TN
3549,50026,No Mapping,TN
3550,21512,No Mapping,TN
3551,134545,No Mapping,TN
3552,156194,No Mapping,TN
3553,217520,No Mapping,TN
3554,138339,No Mapping,TN
3555,80110,No Mapping,TN
3556,80104,No Mapping,TN
3557,57360,No Mapping,TN
3558,39520,No Mapping,TN
3559,172077,No Mapping,TN
3560,214895,No Mapping,TN
3561,172082,No Mapping,TN
3562,57380,No Mapping,TN
3563,172087,No Mapping,TN
3564,136866,No Mapping,TN
3565,110143,No Mapping,TN
3566,110150,No Mapping,TN
3567,157295,No Mapping,TN
3568,217463,No Mapping,TN
